4.705787467598286763e-06,3.414745875002941585e-04,1.066451154112010207e-03,1.813397745344696782e-03,2.142399883426677424e-03,1.821129744115727476e-03,1.032746853543402808e-03,2.756439047055597659e-04,9.514329918897812583e-07,3.059118760338236809e-04,9.262711023244944676e-04,1.456726197174440605e-03,1.569491373339641001e-03,1.137986595418577192e-03,3.696533572673948195e-04,2.452932953280219432e-05,1.466093480510434737e-03,5.935345239004075069e-03,1.279155446280493338e-02,1.804344244539030778e-02,1.609105502124242443e-02,6.250268996885072550e-03,1.923061205321595823e-04,2.145426934602451610e-02,9.129638395907688220e-02,2.076327497825313229e-01,3.348761228312427951e-01,4.184406082506298974e-01,4.177709103538926882e-01,3.335105632123502306e-01,2.068351261206047564e-01,9.166105108193775552e-02,2.233603348109531109e-02,3.785482887707775079e-04,5.104349588637391646e-03,1.403504791550418650e-02,1.606032054526128697e-02,1.158956741135386791e-02,5.554332342078933255e-03,1.497847702213247903e-03,5.717433349945606329e-05,2.437761071071596131e-04,9.259033491342097714e-04,1.427089247518476727e-03,1.497039639670832934e-03,1.158896297923132099e-03,6.196863154365788101e-04,1.686959477659221232e-04,6.721882044491068038e-07,8.007383998407943476e-05,2.100235203201107463e-04,2.472275981238517537e-04,2.104669440584618306e-04,1.941396672372683861e-04,2.840892828434997712e-04
3.931354246703537016e-04,6.329303930968780464e-04,8.649157437667976712e-04,1.053625873597256258e-03,1.060827432246687092e-03,7.481744047471303389e-04,2.317689018139032378e-04,1.155086382186219629e-05,6.625978396062019585e-04,2.236969788625641897e-03,3.983818552601200991e-03,4.788703502475958468e-03,4.025787342529818166e-03,2.114725879833044119e-03,3.591602305322742295e-04,1.921177437043516056e-04,2.229026764443042992e-03,5.540393112242653767e-03,7.658362703576098579e-03,6.039946974450724135e-03,1.375885476875195234e-03,1.540481804016937241e-03,2.268551109389622261e-02,8.349640848319818398e-02,1.925034255674230588e-01,3.353720006614673288e-01,4.731238317859252640e-01,5.571744878974209669e-01,5.545042408090682384e-01,4.665120174629155403e-01,3.280186504657860991e-01,1.872563355722815792e-01,8.126521834857346194e-02,2.248204606221589769e-02,1.752128057825480447e-03,1.030362603151396611e-03,5.169221749872328180e-03,6.819030464265245402e-03,5.146605703447763858e-03,2.247324431301278309e-03,2.814236727680357176e-04,2.002585580816516983e-04,1.641622472314346187e-03,3.435453542627061978e-03,4.385171800550772582e-03,3.990189247028002976e-03,2.670246238509546132e-03,1.298563522215491744e-03,4.604406928854409202e-04,1.514902749357850773e-04,1.087759408303883832e-04,2.041628391383603345e-04,3.785419427161158161e-04,4.154681159805246097e-04,1.646749325590409375e-04
1.005847510512192233e-03,5.630260430815879928e-04,2.934034314333916395e-04,1.894027973080963088e-04,1.458558620237642377e-04,6.984685285373737470e-05,1.013289455831332845e-06,3.002898571635719709e-04,1.483925520651864591e-03,3.545017729764735753e-03,5.496141314852800476e-03,5.952200469806467539e-03,4.410174151785310227e-03,1.895933695874673893e-03,1.838038400127214248e-04,2.724198585263076984e-04,1.537978891012308598e-03,2.316397116384274167e-03,1.487234175270324768e-03,6.244957513492357070e-05,1.968555755953438607e-03,1.357960547063148497e-02,4.177518582046096940e-02,9.064351455376462585e-02,1.578057384782907135e-01,2.323957321640860163e-01,2.968617391052034704e-01,3.330218495909911813e-01,3.298521990606861354e-01,2.886183002035828671e-01,2.221556321965304781e-01,1.488021982091018436e-01,8.477351425087806258e-02,3.911794787093559461e-02,1.297631367021800063e-02,2.051976929079903783e-03,2.270397344899297931e-05,1.225387458656091496e-03,2.102072785839717919e-03,1.551515252903112136e-03,3.822299250479275698e-04,6.321095179387900846e-05,1.310978608667295138e-03,3.414157614918771413e-03,4.856021580182889007e-03,4.682129602142097620e-03,3.262706076306143028e-03,1.721443280299308739e-03,8.103554528478315155e-04,5.526786579711991413e-04,8.027285677094068853e-04,1.601032902817996857e-03,2.699413104455879175e-03,3.187790136818218888e-03,2.296449098589623764e-03
1.239415689070228182e-03,2.153801652953491732e-04,4.920266267201624821e-07,5.825377693864850740e-05,6.088439919116510400e-05,4.003540782858666902e-05,7.709984281751760128e-05,3.322617710285868248e-04,1.127550116394225588e-03,2.493654789049969556e-03,3.686745415599828376e-03,3.670178299736012121e-03,2.292945365531242653e-03,6.591912242645234536e-04,7.125292868315262018e-07,3.298467448030067170e-04,5.833154319960648371e-04,1.812236478393047670e-04,1.709039074360647122e-04,2.565752701077967518e-03,8.503165701041101934e-03,1.705103502739071034e-02,2.571465727072117305e-02,3.204289505012375416e-02,3.494833015323962205e-02,3.491858755793344343e-02,3.332742900526329544e-02,3.156455388388433592e-02,3.049521112338270806e-02,3.029463609980649272e-02,3.046723350811784276e-02,2.997193881762221998e-02,2.758417245304883164e-02,2.258408265423910918e-02,1.547684039365235069e-02,8.090713201332724175e-03,2.636620322845343450e-03,2.296138326503108814e-04,1.378181647258423152e-04,5.887216487438447264e-04,4.420853271099209033e-04,2.553911112363784947e-05,2.884793317025576877e-04,1.365780090833008682e-03,2.315965567987968415e-03,2.267661198410335713e-03,1.407557311861131573e-03,5.754877761285687090e-04,2.181822127809128768e-04,2.521522040711618863e-04,8.348969487359666434e-04,2.495409583485748515e-03,5.034540746494158697e-03,6.818086928737698837e-03,6.075012335481197803e-03
8.647049618884767403e-04,2.679685417149347576e-09,3.967045511889435560e-04,6.954797109226714671e-04,4.718008182114924584e-04,1.557013045685053500e-04,3.447524644960087766e-05,4.086231656921898210e-05,1.925806736396840763e-04,5.703912726525283295e-04,9.046876868741720625e-04,7.576873813498370691e-04,2.363076498758971548e-04,5.116265454549592120e-06,3.099708160979343092e-04,4.970551613992689943e-04,1.200214195586396835e-04,2.584949652549694958e-04,2.703395178193117310e-03,7.230639300447662919e-03,1.037157628579304935e-02,8.386012125502809514e-03,2.446000725392808144e-03,4.543305554799814249e-04,1.206550348155580564e-02,3.996000815306861159e-02,7.492752600242402750e-02,1.000253772188699763e-01,1.015926830938644193e-01,7.880034615093341188e-02,4.419592944336126622e-02,1.484129675378280909e-02,1.094902218924215589e-03,1.563531883067918000e-03,7.161374163888813843e-03,9.644367013359316301e-03,7.101158863105312691e-03,2.809576374027030529e-03,3.029433966273378147e-04,1.166359999496589204e-04,6.023138155537793945e-04,5.327589812599415036e-04,1.299540244712844243e-04,5.778945373596934618e-06,1.146831735171740309e-04,9.180854457871138910e-05,1.220323464533280909e-07,1.225856017198701171e-04,2.829746085584784764e-04,1.132147753993660572e-04,8.369447228067607625e-05,1.479190559783960090e-03,4.708891719406768303e-03,8.004244621641266877e-03,8.678233487294236687e-03
2.260588505007427051e-04,3.199724216502668585e-04,1.373724980467374169e-03,1.542785230468151367e-03,7.800781702850218902e-04,1.152488934694479545e-04,1.642686925211277912e-05,1.260927194965676698e-04,1.103839533057045621e-04,3.579567441942447343e-05,1.267221188550599398e-05,5.699536019421697433e-05,3.255422710373909439e-04,9.160796494398500784e-04,1.319693938976530031e-03,8.253520698334628055e-04,1.854250886246801798e-05,1.089666415861274872e-03,5.155274407135754418e-03,9.121678965876629797e-03,7.559350403868488402e-03,1.130024838672561392e-03,4.594627831770473243e-03,4.372396079960346599e-02,1.379789264685246652e-01,2.796609215399631920e-01,4.273186889978564107e-01,5.230059619365305945e-01,5.246703603583412479e-01,4.316851480616101799e-01,2.851396646535333534e-01,1.427614517418740459e-01,4.661999262819904732e-02,5.495407504119785742e-03,8.161349718165279016e-04,7.016435807029082136e-03,8.896637686845855139e-03,5.214517882521626201e-03,1.165460527986213884e-03,1.338598858881605519e-05,8.917551447289143347e-04,1.636701290042178814e-03,1.477555214453119513e-03,9.717614644922374471e-04,7.017168203391686799e-04,8.451647591916966245e-04,1.480001022751326750e-03,2.446241554675237205e-03,2.967678657354128231e-03,2.219290055693840229e-03,6.329316021648661358e-04,6.387069760543539652e-05,1.958681878282789255e-03,5.424617497346179498e-03,7.722800132923027770e-03
3.230235613221875028e-05,1.301444165980957402e-03,2.486650221638815779e-03,2.071657027307143711e-03,7.723039498510782253e-04,2.647775608592336315e-05,1.977377971013812865e-04,6.199938790084128220e-04,7.494482163505291781e-04,6.562587714583934277e-04,6.343077922215028868e-04,8.879120086796007992e-04,1.518297821702579075e-03,2.271884804538870477e-03,2.335092715225528959e-03,1.185440876581923863e-03,1.917898118113640864e-05,1.297492582246136637e-03,5.403041352852163207e-03,8.115888243180054140e-03,4.611401259580544774e-03,2.726360359013483647e-05,1.722172547004276189e-02,8.979116994222234582e-02,2.387533038278874531e-01,4.475032832907221980e-01,6.565019303440285947e-01,7.877581875125139188e-01,7.867372184809959812e-01,6.541026702923210534e-01,4.451531195566638677e-01,2.374982978892326568e-01,8.963589343012978716e-02,1.745612567661278952e-02,4.759083636929801352e-05,4.374146581892610249e-03,7.912673829984874507e-03,5.393541631839342092e-03,1.364688520496872134e-03,9.804805260704115347e-06,1.154147113446989332e-03,2.503396636955605627e-03,2.810441238119237763e-03,2.445861830799054247e-03,2.209701958052408786e-03,2.580056766699665403e-03,3.750263842809277437e-03,5.483562493173867181e-03,6.763213213780955302e-03,6.279863223621185916e-03,3.829819761215285615e-03,1.017809331335723343e-03,1.965689547329025849e-05,1.481505910710911129e-03,3.877528890228363126e-03
8.479925605806828883e-04,2.671420541896632472e-03,3.234630221048195864e-03,2.076409918013711036e-03,5.686324010910308443e-04,2.962249914255055529e-08,3.264047604945259423e-04,7.429304381018308990e-04,8.093605856260971659e-04,6.851595353862868082e-04,6.647507572212949748e-04,9.295473739223550705e-04,1.557058255496854629e-03,2.284572371676169781e-03,2.355511373632164073e-03,1.290692395705143750e-03,7.720095932515916651e-05,7.557415277134535425e-04,3.734174029594381026e-03,5.839217395064570312e-03,3.383870906602780889e-03,1.387277142774297938e-05,1.220354707493667701e-02,6.386937240009660233e-02,1.694695809759152738e-01,3.164688039099814998e-01,4.622925210110227501e-01,5.522280467478425381e-01,5.489237816430755368e-01,4.540467856440378869e-01,3.071066238005258353e-01,1.624356188236554255e-01,6.037063070057246961e-02,1.127749285470994352e-02,5.382351588625110799e-06,3.306327060684394539e-03,5.622884503115260259e-03,3.626154350750851463e-03,7.802775490000350049e-04,4.877166512596717919e-05,1.122135615913451116e-03,2.187699811796315046e-03,2.333369588176630732e-03,1.936761303361144316e-03,1.686045545847546148e-03,1.998843563515623201e-03,3.153536721982849993e-03,5.217907806733296412e-03,7.537011114056842674e-03,8.710329710605401940e-03,7.630110575283221945e-03,4.660887309441693466e-03,1.558533842460219174e-03,5.042095028934221330e-05,4.885238564236893833e-04
2.554753611108048165e-03,3.791216022737910109e-03,3.232222222551157063e-03,1.594788986222374144e-03,3.157277013235224982e-04,4.317244094573302398e-06,2.020736555977620198e-04,2.952618684770793190e-04,1.832052074141366524e-04,6.904960609096261084e-05,4.307029715668143568e-05,1.209345197244452612e-04,4.261396444439309117e-04,9.692285512651887007e-04,1.329374569606111764e-03,9.968158591080840056e-04,2.185938112899687708e-04,1.182185552942983215e-04,1.439062481129446030e-03,3.175700746858240234e-03,3.176898907022952454e-03,9.907983143350087424e-04,3.731373670050955869e-04,8.238306253804521598e-03,2.965658230340960030e-02,6.241770387815932103e-02,9.591044824731549678e-02,1.161358153207479871e-01,1.138681672876952211e-01,9.030074063036437615e-02,5.618996799495896977e-02,2.521695208018407894e-02,6.327138428969015203e-03,1.473645906911471800e-04,1.166790016304139910e-03,3.076975812156711263e-03,2.885905823052722571e-03,1.268568268636984702e-03,1.095784091380467656e-04,1.577468835545025965e-04,7.266977428875006457e-04,9.263659835463986881e-04,6.299277796272703634e-04,2.629527061961770560e-04,1.014387773919086724e-04,1.348212539765322444e-04,5.150298848994914287e-04,1.722395276445745247e-03,3.997698789934578736e-03,6.680052631092016878e-03,8.377250131248804507e-03,7.993449938751867601e-03,5.656842157535048841e-03,2.665293799678378206e-03,5.377341920368819460e-04
4.208882402907244621e-03,3.929855410196695514e-03,2.361754303824808825e-03,8.118600205913177907e-04,8.871897392234205193e-05,8.328333195766322335e-06,3.375204362707845613e-05,1.977802434894238388e-07,8.448119758050938726e-05,3.207779413966854948e-04,4.568136048466826457e-04,3.107500003704263911e-04,5.859436671899669676e-05,2.685424035617816805e-05,2.708923592508465268e-04,4.943571831914925305e-04,4.090078476213795749e-04,1.048273916064170575e-04,3.795621369567653823e-05,7.035820074736182008e-04,2.349893456587032973e-03,4.951050160724698550e-03,8.358092323138725105e-03,1.242248484958279574e-02,1.697816774043779675e-02,2.171591664599216084e-02,2.607318838583266851e-02,2.926820440531449977e-02,3.052458033197332291e-02,2.939189545668030243e-02,2.597164795016150204e-02,2.090596127125712508e-02,1.514715607937432151e-02,9.655796814110453874e-03,5.171060783986293312e-03,2.098070742814058150e-03,4.768540084029904060e-04,4.076603686454384147e-06,1.361558773271350398e-04,3.124592041525363589e-04,2.386834174697035325e-04,3.526978831675227984e-05,6.716276113659703259e-05,5.237536399302962107e-04,1.120818902117777819e-03,1.288114352293277592e-03,7.706516796525527888e-04,8.529455198019020691e-05,2.852608795578346224e-04,2.091572043970669863e-03,5.104968800935702836e-03,7.847743828011432762e-03,8.714790241325083217e-03,7.131154715395185591e-03,4.011563301417796212e-03
4.610288388106007981e-03,2.800181435831402763e-03,9.904862641697941700e-04,1.200079272805711669e-04,6.110359629800630750e-06,3.253014370275935654e-05,5.016606666227628037e-07,1.756243575571569352e-04,7.308187435358582578e-04,1.409176246639821896e-03,1.757896965079383490e-03,1.557493719220363459e-03,9.694001616086892490e-04,3.533185215401089862e-04,1.955873274930269287e-05,1.034882554352189250e-04,5.292795032673462121e-04,9.766360556269478368e-04,9.434725173280574494e-04,2.551190506335199409e-04,3.457856043502996598e-04,5.923904863566765641e-03,2.541765544962834925e-02,6.814996574577017463e-02,1.379598235810511886e-01,2.265493207845407364e-01,3.121558556361272996e-01,3.669976205616707898e-01,3.707107663984549606e-01,3.215252120529425439e-01,2.374386655685872261e-01,1.464539691387607978e-01,7.259063880239192967e-02,2.659005054844181676e-02,5.705500646857924497e-03,1.768826139276719154e-04,5.209174200947693824e-04,1.326688160984206780e-03,1.118856141335420685e-03,4.054964237972568178e-04,2.457881073748158432e-06,3.544262284839780732e-04,1.512525804753261666e-03,3.240181161288926623e-03,5.028060575455092426e-03,6.127759816833277216e-03,5.825728921887523420e-03,3.986037625449912782e-03,1.493724209787067152e-03,2.888011433851644274e-05,1.000559616775948931e-03,4.305554233644369976e-03,8.039845853820833804e-03,9.699419841615790003e-03,8.088483637274861832e-03
